model_key,mileage,engine_power,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,rental_price_per_day,fuel_electro,fuel_hybrid_petrol,fuel_petrol,car_type_coupe,car_type_estate,car_type_hatchback,car_type_sedan,car_type_subcompact,car_type_suv,car_type_van
BMW,109347,135,1,1,1,1,1,1,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,154266,135,0,1,0,1,0,0,125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,116018,135,0,0,0,0,1,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,90119,135,1,1,1,0,0,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,88244,85,0,1,0,0,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,116980,85,0,1,0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,67373,110,0,1,0,0,0,0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,169495,110,1,1,0,0,1,0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,150971,100,0,1,0,0,0,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,83814,140,1,1,0,1,1,0,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,94261,135,0,1,0,1,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,96056,105,0,0,0,0,0,0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,39061,140,1,1,0,1,0,0,193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,136760,120,0,1,0,0,0,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,133577,120,1,1,1,0,1,0,97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,203537,190,1,1,1,1,1,0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,112145,190,1,1,1,1,0,1,197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,193480,155,0,1,1,1,1,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,162691,140,1,1,0,1,0,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,69362,135,1,1,0,1,1,1,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,101223,105,0,1,0,1,1,0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,112681,100,0,1,0,0,0,0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,74216,140,0,1,0,1,0,0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,96539,160,1,1,0,1,1,0,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,143327,110,0,0,1,0,0,0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,122008,140,1,1,0,0,0,0,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,119337,190,1,1,1,1,1,0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,162987,100,0,1,0,0,0,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Suzuki,67798,190,1,1,1,1,0,1,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toyota,25931,190,1,1,0,0,0,0,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,34611,190,1,1,1,0,1,0,179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,129915,140,1,1,0,1,1,1,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,62957,190,1,1,1,1,1,1,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,192095,120,1,1,0,1,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,58450,190,1,1,1,1,1,0,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,30689,190,1,1,1,1,1,1,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,40030,140,0,0,0,0,0,0,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,186120,135,1,1,1,1,1,0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,117507,190,1,1,1,1,1,0,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,152683,160,1,1,1,1,1,1,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,224340,135,1,0,0,1,1,0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,251743,105,0,0,0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,160279,190,1,1,0,1,1,1,194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,97089,140,1,1,1,1,0,1,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,177592,140,1,1,0,1,0,1,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,110264,105,0,0,0,0,0,0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,112261,120,1,1,0,1,0,0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,195353,135,0,1,0,0,1,0,114,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,179375,155,1,1,0,1,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,138341,120,1,1,0,1,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,270703,110,1,1,0,1,0,0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,128378,155,1,1,1,1,1,0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,182721,140,1,1,0,1,1,0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,65581,140,1,1,0,1,1,0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,164843,135,1,1,0,0,0,0,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,126450,105,1,0,0,0,0,0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,138197,120,0,0,0,1,0,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,149348,105,1,1,1,1,1,0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,103064,140,1,1,0,0,0,0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toyota,65187,190,1,1,1,0,0,0,205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,146618,135,1,1,0,1,0,0,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,92488,190,0,1,0,0,0,1,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,98390,100,0,1,0,0,0,0,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,148521,105,0,1,0,0,1,0,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,114471,100,1,1,0,0,0,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,99233,190,1,0,0,1,0,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,140095,180,1,1,1,1,1,0,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,87299,105,1,0,1,0,1,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,146183,120,1,1,1,1,0,1,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,132927,120,1,1,1,0,1,0,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,120970,85,0,1,0,0,1,0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,72104,180,1,1,0,0,0,0,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,157094,135,0,0,1,1,1,1,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,142947,100,1,0,1,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,167662,135,1,1,0,1,1,0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Suzuki,53221,180,1,1,1,1,0,1,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,141141,105,1,1,0,1,1,0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,63507,135,0,0,0,0,0,0,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,163832,105,0,1,1,0,1,1,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,192055,120,1,1,0,1,1,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,123813,100,1,1,0,0,1,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,172852,180,1,1,1,1,1,0,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,50941,140,1,1,1,1,1,0,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,140215,100,1,1,0,0,0,0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,168240,135,0,1,0,1,1,1,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,107760,120,0,1,0,1,0,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,112720,190,1,1,1,1,1,1,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,62592,140,1,1,0,1,1,0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,179762,140,1,1,0,1,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toyota,281569,180,1,1,0,1,1,1,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,163396,100,0,1,0,0,0,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,221872,135,1,1,0,1,1,1,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,146517,120,1,1,0,1,1,1,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,189429,135,0,0,0,1,0,1,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,134909,190,1,1,0,1,1,1,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,85387,190,1,1,0,1,1,0,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,142463,190,1,1,0,1,0,0,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,196501,135,1,1,1,1,0,1,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,87432,135,0,0,0,0,0,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,85603,140,1,1,1,0,0,0,164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,53361,105,0,1,0,0,0,0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,100488,105,0,1,0,1,0,1,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,71743,190,1,1,0,1,1,1,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,193244,155,0,1,1,1,1,0,127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,85526,190,1,1,0,1,0,0,203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,54433,190,0,1,1,1,1,1,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,123474,190,1,1,0,1,1,1,208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,101071,140,0,1,0,1,0,0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,169680,135,1,1,0,1,0,1,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,182218,190,1,1,1,1,1,0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,116168,190,1,1,1,1,1,1,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,233114,100,0,0,0,0,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,124597,100,0,0,0,1,0,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,172437,135,1,1,0,1,1,0,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,157625,135,1,1,0,1,0,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,67211,140,0,1,0,1,1,0,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,72664,160,1,1,0,1,1,0,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,111368,120,1,0,0,1,1,0,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,178811,105,1,1,0,0,0,0,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,131789,100,1,1,1,0,0,0,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,131931,120,1,1,0,1,0,1,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,117297,135,1,1,0,1,1,0,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,166934,135,1,1,0,1,0,0,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,159393,160,0,1,0,0,0,0,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,182914,190,1,1,1,1,1,0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,192275,100,0,0,0,0,0,0,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,102735,135,0,0,0,0,0,0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,131069,155,1,1,1,1,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,151652,120,1,1,0,1,0,0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,163484,85,0,0,0,0,0,0,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,165199,130,1,1,1,1,1,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,161729,100,1,1,0,0,0,0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,175485,140,1,1,0,1,1,1,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,148769,135,1,0,0,1,0,0,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,171677,100,1,1,0,0,0,0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,167489,180,1,1,1,1,1,1,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,52716,120,1,1,0,1,0,0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,145455,105,0,0,0,1,0,1,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,59883,190,1,1,1,1,1,0,216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,191958,100,0,1,0,0,0,0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,182391,190,1,1,1,1,1,0,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,146529,110,1,1,0,0,0,0,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,80061,135,1,1,0,0,0,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,108628,140,1,1,0,1,1,1,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,145046,135,0,0,0,0,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,26128,160,1,0,0,0,0,0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,128281,135,1,1,0,1,1,1,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,79569,100,1,1,0,0,0,0,129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,77356,105,0,1,0,0,0,0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,91975,155,1,1,0,1,0,0,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,180606,110,1,1,0,1,0,0,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,125864,190,1,1,1,0,0,0,176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,27264,140,0,1,0,0,0,0,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,119398,100,1,1,0,1,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,138122,85,1,1,1,0,0,0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,150525,190,1,1,0,1,0,0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,117115,135,1,1,0,1,1,1,149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,89668,105,0,1,1,0,1,1,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,96985,160,1,1,0,1,1,0,181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,104753,135,1,1,0,1,0,0,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,127082,190,1,1,1,1,0,1,198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,154812,135,0,1,0,1,1,1,140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,27253,190,1,1,0,1,1,1,206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,72760,120,1,1,1,1,1,0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,151480,190,1,1,1,0,1,0,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,25830,140,1,1,0,1,1,1,186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,11429,85,1,1,0,0,0,0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,56199,105,0,0,0,0,0,0,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,100943,190,0,1,1,0,0,0,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,89766,100,1,1,0,1,0,0,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,187698,100,0,1,0,0,0,1,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,94545,100,1,1,0,0,0,0,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toyota,110292,155,1,1,1,1,0,0,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,92869,105,0,1,0,0,1,0,121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,41367,160,1,1,0,0,1,0,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,140829,135,1,1,0,1,1,0,141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,135492,85,1,1,0,0,0,0,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,138259,160,1,1,1,0,1,0,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,73565,190,1,1,0,1,1,1,167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,126248,140,1,1,0,0,1,0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,107946,140,0,0,1,0,0,0,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Suzuki,90157,190,1,1,1,1,1,1,221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,66230,135,1,1,0,1,1,0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,122543,190,1,1,1,1,1,1,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,27446,120,1,1,0,1,0,0,183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,189552,120,1,1,1,0,0,0,108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,116893,135,1,1,0,1,0,1,133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,155115,160,1,1,0,1,1,0,182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,127544,120,0,0,0,0,0,0,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,106800,105,1,1,1,1,1,0,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,132100,120,1,1,1,1,1,0,138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,256418,110,1,1,0,1,0,0,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,213076,130,1,1,0,0,1,0,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,161200,190,1,1,0,1,1,1,190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,102056,135,1,1,0,1,1,0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,193144,100,0,1,0,0,0,0,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,167354,190,1,1,0,1,1,1,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,141120,105,1,1,0,1,0,0,118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,53113,120,1,1,0,1,1,0,188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,192904,105,0,1,0,0,0,0,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,90810,120,1,1,0,1,0,0,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,101368,135,1,1,1,1,1,1,163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,155034,120,1,1,0,1,1,1,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,120395,140,1,1,1,1,0,1,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,84304,140,1,1,1,1,1,0,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,136860,135,1,1,0,1,0,0,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,132245,100,1,1,0,0,0,1,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,166020,130,1,0,0,0,1,0,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,46409,135,1,1,0,0,0,0,151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,248855,135,0,0,0,1,0,0,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BMW,123577,140,0,1,0,0,0,0,147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SEAT,185936,140,1,1,0,1,1,0,174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,167199,180,1,1,1,1,1,1,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mitsubishi,104680,190,1,1,1,1,1,0,189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Nissan,144341,100,1,0,0,0,0,0,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toyota,38919,190,1,1,0,0,0,0,224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
