rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_category
531276,305525,connect,ended,-145.0,,,0- No delay
532312,313048,mobile,ended,-115.0,,,0- No delay
532781,398960,mobile,ended,-5.0,,,0- No delay
533488,407315,mobile,ended,-9.0,,,0- No delay
548465,369230,mobile,ended,-197.0,534486.0,690.0,0- No delay
568254,407449,mobile,ended,-29.0,,,0- No delay
568417,304392,connect,ended,-16.0,,,0- No delay
547902,352330,mobile,ended,-69.0,,,0- No delay
568456,408883,mobile,ended,-4.0,,,0- No delay
568472,341861,connect,ended,-21.0,,,0- No delay
568627,405142,connect,ended,-45.0,560761.0,660.0,0- No delay
568872,333550,mobile,ended,-27.0,,,0- No delay
569543,416141,mobile,ended,-103.0,,,0- No delay
569615,388111,mobile,ended,-57.0,,,0- No delay
569966,393183,mobile,ended,-69.0,,,0- No delay
546635,408140,mobile,ended,-161.0,,,0- No delay
571453,319886,connect,ended,-14.0,,,0- No delay
571867,355444,connect,ended,-176.0,,,0- No delay
545979,398456,connect,ended,-89.0,,,0- No delay
554458,362339,connect,ended,-64.0,,,0- No delay
549337,241032,mobile,ended,-15.0,,,0- No delay
551533,316678,connect,ended,-48.0,,,0- No delay
521620,404983,mobile,ended,-2.0,,,0- No delay
521493,379200,mobile,ended,-46.0,,,0- No delay
521021,270198,mobile,ended,-68.0,,,0- No delay
550430,368432,mobile,ended,-5.0,,,0- No delay
550448,357530,connect,ended,-7.0,,,0- No delay
550648,329331,mobile,ended,-14.0,,,0- No delay
550690,337933,mobile,ended,-63.0,,,0- No delay
574852,362531,connect,ended,-76.0,,,0- No delay
515799,392368,connect,ended,-151.0,538120.0,510.0,0- No delay
511401,203963,connect,ended,-11.0,,,0- No delay
550839,313602,connect,ended,-7.0,,,0- No delay
522731,199923,mobile,ended,-62.0,,,0- No delay
546068,276502,mobile,ended,-73.0,,,0- No delay
545663,374293,mobile,ended,-15.0,,,0- No delay
545636,312389,mobile,ended,-2.0,,,0- No delay
551388,341861,connect,ended,-52.0,,,0- No delay
552314,359800,mobile,ended,-11.0,,,0- No delay
552340,203912,mobile,ended,-5.0,,,0- No delay
552486,317770,connect,ended,-37.0,,,0- No delay
544995,383309,mobile,ended,-57.0,,,0- No delay
544960,226544,connect,ended,-117.0,,,0- No delay
552745,314687,mobile,ended,-82.0,,,0- No delay
544661,228254,connect,ended,-119.0,,,0- No delay
550881,360459,mobile,ended,-28.0,,,0- No delay
553140,388111,mobile,ended,-44.0,,,0- No delay
522771,358772,connect,ended,-43.0,557012.0,60.0,0- No delay
550407,341861,connect,ended,-37.0,551209.0,120.0,0- No delay
561172,308265,mobile,ended,-19.0,,,0- No delay
535779,368114,mobile,ended,-6.0,,,0- No delay
561416,373893,connect,ended,-194.0,,,0- No delay
561825,370719,mobile,ended,-20.0,,,0- No delay
543106,405805,mobile,ended,-31.0,,,0- No delay
534440,305171,mobile,ended,-17.0,,,0- No delay
534205,289570,mobile,ended,-14.0,,,0- No delay
543446,336935,connect,ended,-52.0,,,0- No delay
543636,383720,mobile,ended,-62.0,,,0- No delay
523194,216576,connect,ended,-163.0,548778.0,120.0,0- No delay
532933,379328,mobile,ended,-23.0,,,0- No delay
532301,363789,mobile,ended,-132.0,,,0- No delay
532278,245636,mobile,ended,-86.0,,,0- No delay
532085,333731,mobile,ended,-31.0,,,0- No delay
549814,307819,mobile,ended,-45.0,,,0- No delay
530720,252369,mobile,ended,-202.0,,,0- No delay
530040,399945,mobile,ended,-91.0,,,0- No delay
528922,312840,connect,ended,-34.0,,,0- No delay
527841,286395,mobile,ended,-8.0,,,0- No delay
526468,379889,mobile,ended,-37.0,,,0- No delay
524822,391132,mobile,ended,-17.0,,,0- No delay
532747,386928,mobile,ended,-45.0,,,0- No delay
553160,399912,connect,ended,-67.0,,,0- No delay
553295,196207,mobile,ended,-7.0,,,0- No delay
544513,228659,mobile,ended,-24.0,,,0- No delay
545198,410939,mobile,ended,-26.0,,,0- No delay
545409,411360,mobile,ended,-46.0,,,0- No delay
554078,382821,connect,ended,-15.0,552892.0,420.0,0- No delay
553940,390068,connect,ended,-3.0,556203.0,180.0,0- No delay
553732,378786,mobile,ended,-77.0,,,0- No delay
553709,348632,mobile,ended,-5.0,,,0- No delay
553454,410896,mobile,ended,-35.0,,,0- No delay
553199,393799,mobile,ended,-79.0,,,0- No delay
545096,342085,connect,ended,-85.0,,,0- No delay
543947,382854,mobile,ended,-1.0,,,0- No delay
545608,407419,connect,ended,-54.0,,,0- No delay
543685,387380,mobile,ended,-10.0,,,0- No delay
545690,314912,mobile,ended,-41.0,,,0- No delay
545768,335276,connect,ended,-27.0,,,0- No delay
545828,372027,mobile,ended,-60.0,540875.0,0.0,0- No delay
545874,410248,mobile,ended,-32.0,,,0- No delay
543409,404310,mobile,ended,-26.0,,,0- No delay
545888,300505,connect,ended,-137.0,,,0- No delay
545909,373147,mobile,ended,-46.0,,,0- No delay
556814,378850,mobile,ended,-77.0,,,0- No delay
556665,378768,mobile,ended,-107.0,,,0- No delay
546350,387223,mobile,ended,-12.0,,,0- No delay
556645,382854,mobile,ended,-123.0,,,0- No delay
543811,167938,mobile,ended,-13.0,,,0- No delay
554757,227230,mobile,ended,-42.0,,,0- No delay
544976,404610,mobile,ended,-18.0,,,0- No delay
554836,317298,connect,ended,-48.0,,,0- No delay
544504,385131,connect,ended,-170.0,,,0- No delay
553333,360520,mobile,ended,-23.0,,,0- No delay
544417,403197,mobile,ended,-5.0,,,0- No delay
553402,386413,connect,ended,-37.0,551633.0,600.0,0- No delay
553782,259231,mobile,ended,-31.0,,,0- No delay
553852,343381,mobile,ended,-81.0,,,0- No delay
554298,385391,connect,ended,-131.0,,,0- No delay
557898,342154,connect,ended,-2.0,,,0- No delay
555078,383540,mobile,ended,-12.0,,,0- No delay
543939,317237,mobile,ended,-78.0,,,0- No delay
557547,307207,mobile,ended,-19.0,,,0- No delay
544074,217819,mobile,ended,-46.0,,,0- No delay
544191,265917,mobile,ended,-7.0,,,0- No delay
544943,335958,mobile,ended,-41.0,,,0- No delay
545042,337311,mobile,ended,-77.0,,,0- No delay
545140,164719,mobile,ended,-15.0,,,0- No delay
556412,358982,connect,ended,-24.0,,,0- No delay
543583,360418,mobile,ended,-14.0,,,0- No delay
543713,355444,connect,ended,-36.0,541691.0,120.0,0- No delay
544149,298516,connect,ended,-69.0,,,0- No delay
544415,400171,mobile,ended,-34.0,,,0- No delay
555340,385073,mobile,ended,-6.0,,,0- No delay
554998,400945,mobile,ended,-53.0,,,0- No delay
544803,299063,connect,ended,-24.0,563652.0,30.0,0- No delay
554860,200799,mobile,ended,-21.0,,,0- No delay
536090,188941,mobile,ended,-28.0,,,0- No delay
556622,362433,connect,ended,-1.0,,,0- No delay
536101,408910,mobile,ended,-60.0,,,0- No delay
560896,391379,connect,ended,-37.0,559579.0,150.0,0- No delay
542123,299822,mobile,ended,-6.0,,,0- No delay
560917,397817,mobile,ended,-107.0,,,0- No delay
541931,337131,connect,ended,-55.0,,,0- No delay
541818,395641,mobile,ended,-4.0,,,0- No delay
541628,395684,mobile,ended,-5.0,,,0- No delay
541487,310250,mobile,ended,-5.0,,,0- No delay
541455,409088,mobile,ended,-172.0,,,0- No delay
541447,365350,mobile,ended,-4.0,,,0- No delay
561155,406551,connect,ended,-43.0,,,0- No delay
541329,370049,mobile,ended,-18.0,,,0- No delay
561214,261576,mobile,ended,-99.0,,,0- No delay
541142,386409,mobile,ended,-12.0,,,0- No delay
541032,374337,mobile,ended,-52.0,,,0- No delay
542178,407965,mobile,ended,-47.0,,,0- No delay
540655,398886,mobile,ended,-23.0,,,0- No delay
540132,397838,mobile,ended,-15.0,526192.0,720.0,0- No delay
561810,309517,mobile,ended,-25.0,,,0- No delay
562010,380069,mobile,ended,-96.0,,,0- No delay
562060,284552,mobile,ended,-38.0,,,0- No delay
554408,366371,connect,ended,-121.0,,,0- No delay
539636,205325,mobile,ended,-8.0,,,0- No delay
554741,381275,mobile,ended,-152.0,,,0- No delay
539540,396009,connect,ended,-47.0,,,0- No delay
539533,382613,mobile,ended,-23.0,,,0- No delay
555042,338647,mobile,ended,-33.0,,,0- No delay
539013,336517,mobile,ended,-123.0,,,0- No delay
540227,389833,mobile,ended,-5.0,,,0- No delay
555658,353425,connect,ended,-89.0,,,0- No delay
542197,290600,connect,ended,-12.0,,,0- No delay
560319,390467,connect,ended,-61.0,554129.0,720.0,0- No delay
560350,355843,mobile,ended,-80.0,,,0- No delay
560116,341861,connect,ended,-26.0,,,0- No delay
560085,220856,mobile,ended,-72.0,,,0- No delay
560567,408744,connect,ended,-40.0,,,0- No delay
559921,379275,mobile,ended,-88.0,,,0- No delay
559686,370049,mobile,ended,-29.0,,,0- No delay
561240,310681,connect,ended,-25.0,,,0- No delay
559348,369845,mobile,ended,-168.0,,,0- No delay
561440,395948,mobile,ended,-5.0,,,0- No delay
558943,349006,mobile,ended,-1.0,,,0- No delay
561761,364907,connect,ended,-78.0,560285.0,720.0,0- No delay
560568,390702,connect,ended,-106.0,549612.0,720.0,0- No delay
558821,228776,mobile,ended,-13.0,,,0- No delay
562920,355795,mobile,ended,-16.0,,,0- No delay
558338,381857,connect,ended,-71.0,,,0- No delay
558653,407432,connect,ended,-161.0,,,0- No delay
542977,364530,mobile,ended,-41.0,540811.0,0.0,0- No delay
559690,319713,mobile,ended,-83.0,,,0- No delay
542958,214091,mobile,ended,-4.0,,,0- No delay
542855,390068,connect,ended,-33.0,,,0- No delay
542799,194741,mobile,ended,-7.0,,,0- No delay
542765,393824,mobile,ended,-46.0,,,0- No delay
559709,379889,mobile,ended,-2.0,554879.0,90.0,0- No delay
542396,359719,mobile,ended,-112.0,,,0- No delay
560278,362187,connect,ended,-151.0,559898.0,690.0,0- No delay
561829,386211,mobile,ended,-16.0,,,0- No delay
538779,405970,mobile,ended,-3.0,,,0- No delay
538582,407875,mobile,ended,-140.0,,,0- No delay
559108,275369,mobile,ended,-58.0,,,0- No delay
559141,299390,mobile,ended,-204.0,,,0- No delay
538722,176670,connect,ended,-121.0,538870.0,30.0,0- No delay
559246,284219,mobile,ended,-3.0,,,0- No delay
538499,313242,mobile,ended,-34.0,,,0- No delay
538182,351030,mobile,ended,-48.0,,,0- No delay
538112,251447,connect,ended,-10.0,,,0- No delay
559392,177313,connect,ended,-84.0,,,0- No delay
538023,374698,mobile,ended,-7.0,,,0- No delay
537978,330652,mobile,ended,-87.0,,,0- No delay
537764,231301,mobile,ended,-14.0,,,0- No delay
559651,255326,mobile,ended,-46.0,,,0- No delay
538843,295783,connect,ended,-45.0,,,0- No delay
537710,346652,connect,ended,-93.0,,,0- No delay
559671,400899,mobile,ended,-5.0,,,0- No delay
559685,386259,connect,ended,-217.0,,,0- No delay
559734,411635,mobile,ended,-25.0,,,0- No delay
537052,278762,mobile,ended,-58.0,,,0- No delay
537034,404420,mobile,ended,-27.0,,,0- No delay
559759,410052,mobile,ended,-56.0,556710.0,600.0,0- No delay
559796,367983,mobile,ended,-3.0,,,0- No delay
560110,404128,connect,ended,-75.0,,,0- No delay
560288,358978,connect,ended,-27.0,,,0- No delay
536329,380785,mobile,ended,-24.0,,,0- No delay
536276,371217,connect,ended,-5.0,,,0- No delay
560675,373893,connect,ended,-11.0,,,0- No delay
537581,320272,mobile,ended,-7.0,,,0- No delay
558696,294230,mobile,ended,-49.0,,,0- No delay
539223,304271,mobile,ended,-100.0,,,0- No delay
538455,348725,mobile,ended,-5.0,,,0- No delay
538454,189234,mobile,ended,-93.0,,,0- No delay
555761,361371,mobile,ended,-11.0,,,0- No delay
555881,349743,mobile,ended,-5.0,,,0- No delay
537821,400293,mobile,ended,-55.0,,,0- No delay
537812,408844,mobile,ended,-1.0,,,0- No delay
556077,320438,mobile,ended,-20.0,,,0- No delay
537553,407944,mobile,ended,-30.0,,,0- No delay
537469,300528,connect,ended,-126.0,,,0- No delay
537371,406104,mobile,ended,-100.0,,,0- No delay
537330,401597,mobile,ended,-120.0,,,0- No delay
556960,376652,mobile,ended,-13.0,,,0- No delay
557049,295860,mobile,ended,-19.0,,,0- No delay
557387,406091,mobile,ended,-73.0,,,0- No delay
536889,391329,connect,ended,-2.0,,,0- No delay
536688,404725,mobile,ended,-21.0,,,0- No delay
558087,319463,mobile,ended,-5.0,,,0- No delay
558111,348462,mobile,ended,-13.0,,,0- No delay
536471,395243,mobile,ended,-67.0,,,0- No delay
536416,375421,connect,ended,-14.0,,,0- No delay
558270,405828,mobile,ended,-112.0,,,0- No delay
558383,392142,mobile,ended,-12.0,,,0- No delay
558522,166540,connect,ended,-41.0,,,0- No delay
535814,243713,mobile,ended,-43.0,,,0- No delay
535808,385303,connect,ended,-9.0,,,0- No delay
561032,403240,connect,ended,-1.0,,,0- No delay
539889,358772,connect,ended,-50.0,,,0- No delay
556609,404380,mobile,ended,-18.0,,,0- No delay
556390,177058,mobile,ended,-10.0,,,0- No delay
539920,289693,connect,ended,-115.0,,,0- No delay
539811,373233,mobile,ended,-159.0,,,0- No delay
568267,351546,connect,ended,-19.0,,,0- No delay
539682,365185,mobile,ended,-20.0,,,0- No delay
539640,368432,mobile,ended,-12.0,535981.0,0.0,0- No delay
539446,259760,mobile,ended,-1.0,,,0- No delay
539433,355843,mobile,ended,-28.0,,,0- No delay
564036,387941,mobile,ended,-129.0,,,0- No delay
539225,212965,connect,ended,-135.0,,,0- No delay
564550,371214,connect,ended,-8.0,,,0- No delay
539104,229411,mobile,ended,-29.0,,,0- No delay
539085,264558,mobile,ended,-42.0,,,0- No delay
564941,414219,mobile,ended,-36.0,,,0- No delay
539935,365809,mobile,ended,-99.0,,,0- No delay
562504,370719,mobile,ended,-40.0,,,0- No delay
562514,272430,connect,ended,-25.0,562848.0,0.0,0- No delay
538654,409695,mobile,ended,-29.0,,,0- No delay
538558,317298,connect,ended,-9.0,,,0- No delay
562773,378181,mobile,ended,-42.0,,,0- No delay
563251,383720,connect,ended,-33.0,554559.0,720.0,0- No delay
563692,405950,mobile,ended,-197.0,,,0- No delay
564167,343149,mobile,ended,-41.0,,,0- No delay
537964,338610,mobile,ended,-27.0,,,0- No delay
564231,342362,connect,ended,-198.0,,,0- No delay
537692,409197,mobile,ended,-66.0,,,0- No delay
565363,301512,mobile,ended,-8.0,,,0- No delay
539969,321801,mobile,ended,-37.0,,,0- No delay
540477,310576,connect,ended,-21.0,,,0- No delay
542826,290600,connect,ended,-14.0,542197.0,0.0,0- No delay
564668,278641,mobile,ended,-79.0,,,0- No delay
542583,216080,mobile,ended,-27.0,,,0- No delay
565175,341105,mobile,ended,-157.0,,,0- No delay
542445,392733,mobile,ended,-90.0,,,0- No delay
542436,365148,mobile,ended,-63.0,,,0- No delay
542434,222934,connect,ended,-56.0,,,0- No delay
565261,298757,connect,ended,-58.0,,,0- No delay
565450,409363,mobile,ended,-33.0,,,0- No delay
565648,406388,mobile,ended,-179.0,,,0- No delay
565709,410396,mobile,ended,-15.0,,,0- No delay
567523,377004,mobile,ended,-64.0,,,0- No delay
565787,412039,mobile,ended,-1.0,,,0- No delay
566493,375834,mobile,ended,-32.0,,,0- No delay
566561,342699,connect,ended,-13.0,564845.0,0.0,0- No delay
541565,228359,connect,ended,-10.0,535991.0,60.0,0- No delay
566606,415533,mobile,ended,-1.0,566705.0,660.0,0- No delay
541499,319807,mobile,ended,-65.0,,,0- No delay
566693,289560,mobile,ended,-12.0,,,0- No delay
541414,294622,mobile,ended,-107.0,,,0- No delay
566748,366473,mobile,ended,-8.0,,,0- No delay
541186,375908,mobile,ended,-20.0,,,0- No delay
541173,384360,mobile,ended,-113.0,,,0- No delay
540683,354474,mobile,ended,-32.0,,,0- No delay
541898,358978,connect,ended,-45.0,542766.0,540.0,0- No delay
537157,339174,mobile,ended,-129.0,,,0- No delay
537126,359049,connect,ended,-156.0,539408.0,720.0,0- No delay
537769,391370,connect,ended,-26.0,,,0- No delay
545645,347208,connect,ended,-147.0,,,0- No delay
545732,374684,mobile,ended,-226.0,542561.0,720.0,0- No delay
545812,375086,mobile,ended,-47.0,,,0- No delay
545825,188819,mobile,ended,-20.0,,,0- No delay
537406,345865,connect,ended,-18.0,,,0- No delay
546290,342699,connect,ended,-36.0,,,0- No delay
537170,404586,mobile,ended,-3.0,,,0- No delay
537139,385523,connect,ended,-52.0,,,0- No delay
536952,241021,connect,ended,-39.0,542244.0,720.0,0- No delay
546517,299670,connect,ended,-36.0,,,0- No delay
536029,395272,mobile,ended,-12.0,,,0- No delay
545592,330601,mobile,ended,-141.0,,,0- No delay
547783,194343,connect,ended,-61.0,545064.0,30.0,0- No delay
535766,356247,mobile,ended,-28.0,,,0- No delay
548001,399507,mobile,ended,-67.0,,,0- No delay
535628,383674,connect,ended,-7.0,,,0- No delay
548220,373685,connect,ended,-2.0,,,0- No delay
548232,349678,connect,ended,-100.0,547238.0,180.0,0- No delay
548268,351146,mobile,ended,-63.0,,,0- No delay
535188,306935,mobile,ended,-27.0,,,0- No delay
535102,314456,connect,ended,-134.0,,,0- No delay
535058,177815,mobile,ended,-20.0,,,0- No delay
548927,389121,mobile,ended,-99.0,,,0- No delay
549122,383594,mobile,ended,-31.0,,,0- No delay
549264,356551,connect,ended,-18.0,,,0- No delay
551617,349894,connect,ended,-29.0,549019.0,270.0,0- No delay
547788,224133,mobile,ended,-4.0,,,0- No delay
521499,373484,mobile,ended,-75.0,,,0- No delay
536887,350149,mobile,ended,-47.0,542853.0,30.0,0- No delay
565280,398586,connect,ended,-137.0,,,0- No delay
540714,377505,mobile,ended,-84.0,,,0- No delay
565768,376491,connect,ended,-26.0,,,0- No delay
565836,303774,mobile,ended,-159.0,,,0- No delay
565908,342859,mobile,ended,-89.0,,,0- No delay
565962,402012,mobile,ended,-132.0,,,0- No delay
540225,395825,mobile,ended,-29.0,,,0- No delay
540000,402235,mobile,ended,-41.0,,,0- No delay
567590,340369,connect,ended,-78.0,,,0- No delay
506336,280534,mobile,ended,-22.0,,,0- No delay
506395,392813,mobile,ended,-20.0,,,0- No delay
507666,383962,mobile,ended,-28.0,,,0- No delay
539147,387476,mobile,ended,-17.0,,,0- No delay
539133,385391,connect,ended,-73.0,,,0- No delay
539041,352563,mobile,ended,-11.0,,,0- No delay
538786,309580,connect,ended,-1.0,,,0- No delay
515843,334355,mobile,ended,-3.0,,,0- No delay
516041,276924,mobile,ended,-61.0,,,0- No delay
519165,269173,mobile,ended,-78.0,,,0- No delay
564240,385627,connect,ended,-161.0,,,0- No delay
556495,395720,mobile,ended,-209.0,,,0- No delay
543211,260096,connect,ended,-213.0,,,0- No delay
543355,393549,mobile,ended,-146.0,,,0- No delay
559172,342154,connect,ended,-39.0,,,0- No delay
559282,314456,connect,ended,-106.0,566613.0,60.0,0- No delay
559322,317652,connect,ended,-78.0,,,0- No delay
543006,400359,mobile,ended,-40.0,,,0- No delay
559396,368604,connect,ended,-29.0,546242.0,90.0,0- No delay
542911,386539,mobile,ended,-11.0,,,0- No delay
559476,404041,connect,ended,-71.0,546640.0,720.0,0- No delay
542745,373068,mobile,ended,-26.0,,,0- No delay
560209,360460,connect,ended,-18.0,,,0- No delay
542342,390369,mobile,ended,-23.0,,,0- No delay
539591,367507,mobile,ended,-58.0,,,0- No delay
551825,376901,mobile,ended,-31.0,543606.0,60.0,0- No delay
539648,367452,mobile,ended,-4.0,,,0- No delay
541833,249274,connect,ended,-18.0,,,0- No delay
539887,268695,mobile,ended,-1.0,,,0- No delay
539997,365926,connect,ended,-67.0,,,0- No delay
541626,390073,connect,ended,-43.0,,,0- No delay
541612,403443,mobile,ended,-226.0,,,0- No delay
541494,405854,mobile,ended,-43.0,,,0- No delay
541452,378113,connect,ended,-123.0,,,0- No delay
554211,365428,mobile,ended,-118.0,,,0- No delay
540049,187450,mobile,ended,-22.0,,,0- No delay
542129,409865,mobile,ended,-205.0,,,0- No delay
553541,405652,mobile,ended,-32.0,,,0- No delay
559089,357082,mobile,ended,-29.0,,,0- No delay
558780,357530,connect,ended,-7.0,,,0- No delay
556344,407865,mobile,ended,-15.0,,,0- No delay
556316,325328,connect,ended,-86.0,,,0- No delay
546766,319807,mobile,ended,-105.0,,,0- No delay
546806,373198,mobile,ended,-22.0,,,0- No delay
556151,176252,mobile,ended,-1.0,,,0- No delay
555893,312157,mobile,ended,-49.0,,,0- No delay
555089,321121,mobile,ended,-59.0,,,0- No delay
547138,227386,mobile,ended,-60.0,,,0- No delay
547265,405733,mobile,ended,-26.0,,,0- No delay
547357,254689,connect,ended,-27.0,,,0- No delay
554302,203811,mobile,ended,-88.0,,,0- No delay
547524,382821,connect,ended,-93.0,,,0- No delay
559046,192409,mobile,ended,-1.0,,,0- No delay
547533,375892,connect,ended,-78.0,,,0- No delay
553857,336399,mobile,ended,-16.0,,,0- No delay
547841,382302,connect,ended,-29.0,,,0- No delay
557638,405517,mobile,ended,-5.0,,,0- No delay
553473,407763,mobile,ended,-176.0,,,0- No delay
557739,370253,mobile,ended,-32.0,,,0- No delay
558377,336672,connect,ended,-44.0,,,0- No delay
